ProductId,LocalOrderCode,Description,Price,weight,UnitOfMeasure,Quantity,Accessory,Title
1SDA077352R0001,1SDA077352R1,E2.2V-A 400 Ekip Touch LSI 3p F HR,6350,45,pcs,1,,Devices
1SDA077353R0001,1SDA077353R1,E2.2V-A 400 Ekip Touch LSIG 3p F HR,7653,45,pcs,1,,Devices
1SDA077354R0001,1SDA077354R1,E2.2V-A 400 Ekip G Touch LSIG 3p F HR,11611,45,pcs,1,,Devices
1SDA077355R0001,1SDA077355R1,E2.2V-A 400 Ekip Hi-Touch LSI 3p F HR,10952,45,pcs,1,,Devices
1SDA077356R0001,1SDA077356R1,E2.2V-A 400 Ekip Hi-Touch LSIG 3p F HR,12001,45,pcs,1,,Devices
1SDA077357R0001,1SDA077357R1,E2.2V-A 400 Ekip G Hi-Touch LSIG 3p F HR,12781,45,pcs,1,,Devices
1SDA077358R0001,1SDA077358R1,E2.2V-A 800 Ekip Dip LI 3p F HR,5925,45,pcs,1,,Devices
1SDA077359R0001,1SDA077359R1,E2.2V-A 800 Ekip Dip LSI 3p F HR,6062,45,pcs,1,,Devices
1SDA077360R0001,1SDA077360R1,E2.2V-A 800 Ekip Dip LSIG 3p F HR,7120,45,pcs,1,,Devices
1SDA077361R0001,1SDA077361R1,E2.2V-A 800 Ekip Touch LI 3p F HR,6267,45,pcs,1,,Devices
1SDA077362R0001,1SDA077362R1,E2.2V-A 800 Ekip Touch LSI 3p F HR,6403,45,pcs,1,,Devices
1SDA077363R0001,1SDA077363R1,E2.2V-A 800 Ekip Touch LSIG 3p F HR,7717,45,pcs,1,,Devices
1SDA077364R0001,1SDA077364R1,E2.2V-A 800 Ekip G Touch LSIG 3p F HR,11708,45,pcs,1,,Devices
1SDA077365R0001,1SDA077365R1,E2.2V-A 800 Ekip Hi-Touch LSI 3p F HR,11044,45,pcs,1,,Devices
1SDA077366R0001,1SDA077366R1,E2.2V-A 800 Ekip Hi-Touch LSIG 3p F HR,12102,45,pcs,1,,Devices
1SDA077367R0001,1SDA077367R1,E2.2V-A 800 Ekip G Hi-Touch LSIG 3p F HR,12888,45,pcs,1,,Devices
1SDA077368R0001,1SDA077368R1,E2.2V-A 1200 Ekip Dip LI 3p F HR,7038,45,pcs,1,,Devices
1SDA077369R0001,1SDA077369R1,E2.2V-A 1200 Ekip Dip LSI 3p F HR,7174,45,pcs,1,,Devices
1SDA077370R0001,1SDA077370R1,E2.2V-A 1200 Ekip Dip LSIG 3p F HR,8232,45,pcs,1,,Devices
1SDA077371R0001,1SDA077371R1,E2.2V-A 1200 Ekip Touch LI 3p F HR,7379,45,pcs,1,,Devices
1SDA077372R0001,1SDA077372R1,E2.2V-A 1200 Ekip Touch LSI 3p F HR,7516,45,pcs,1,,Devices
1SDA077373R0001,1SDA077373R1,E2.2V-A 1200 Ekip Touch LSIG 3p F HR,8829,45,pcs,1,,Devices
1SDA077374R0001,1SDA077374R1,E2.2V-A 1200 Ekip G Touch LSIG 3p F HR,12821,45,pcs,1,,Devices
1SDA077375R0001,1SDA077375R1,E2.2V-A 1200 Ekip Hi-Touch LSI 3p F HR,12156,45,pcs,1,,Devices
1SDA077376R0001,1SDA077376R1,E2.2V-A 1200 Ekip Hi-Touch LSIG 3p F HR,13214,45,pcs,1,,Devices
1SDA077377R0001,1SDA077377R1,E2.2V-A 1200 Ekip G Hi-Touch LSIG 3p F HR,14001,45,pcs,1,,Devices
1SDA077378R0001,1SDA077378R1,E2.2V-A 1600 Ekip Dip LI 3p F HR,10749,45,pcs,1,,Devices
1SDA077379R0001,1SDA077379R1,E2.2V-A 1600 Ekip Dip LSI 3p F HR,10892,45,pcs,1,,Devices
1SDA077380R0001,1SDA077380R1,E2.2V-A 1600 Ekip Dip LSIG 3p F HR,12003,45,pcs,1,,Devices
1SDA077381R0001,1SDA077381R1,E2.2V-A 1600 Ekip Touch LI 3p F HR,11107,45,pcs,1,,Devices
1SDA077382R0001,1SDA077382R1,E2.2V-A 1600 Ekip Touch LSI 3p F HR,11250,45,pcs,1,,Devices
1SDA077383R0001,1SDA077383R1,E2.2V-A 1600 Ekip Touch LSIG 3p F HR,12630,45,pcs,1,,Devices
1SDA077384R0001,1SDA077384R1,E2.2V-A 1600 Ekip G Touch LSIG 3p F HR,16556,45,pcs,1,,Devices
1SDA077385R0001,1SDA077385R1,E2.2V-A 1600 Ekip Hi-Touch LSI 3p F HR,16123,45,pcs,1,,Devices
1SDA077386R0001,1SDA077386R1,E2.2V-A 1600 Ekip Hi-Touch LSIG 3p F HR,17234,45,pcs,1,,Devices
1SDA077387R0001,1SDA077387R1,E2.2V-A 1600 Ekip G Hi-Touch LSIG 3p F HR,17736,45,pcs,1,,Devices
1SDA077388R0001,1SDA077388R1,E2.2V-A 2000 Ekip Dip LI 3p F HR,11832,45,pcs,1,,Devices
1SDA077389R0001,1SDA077389R1,E2.2V-A 2000 Ekip Dip LSI 3p F HR,11969,45,pcs,1,,Devices
1SDA077390R0001,1SDA077390R1,E2.2V-A 2000 Ekip Dip LSIG 3p F HR,13026,45,pcs,1,,Devices
1SDA077391R0001,1SDA077391R1,E2.2V-A 2000 Ekip Touch LI 3p F HR,12173,45,pcs,1,,Devices
1SDA077392R0001,1SDA077392R1,E2.2V-A 2000 Ekip Touch LSI 3p F HR,12310,45,pcs,1,,Devices
1SDA077393R0001,1SDA077393R1,E2.2V-A 2000 Ekip Touch LSIG 3p F HR,13624,45,pcs,1,,Devices
1SDA077394R0001,1SDA077394R1,E2.2V-A 2000 Ekip G Touch LSIG 3p F HR,17615,45,pcs,1,,Devices
1SDA077395R0001,1SDA077395R1,E2.2V-A 2000 Ekip Hi-Touch LSI 3p F HR,16951,45,pcs,1,,Devices
1SDA077396R0001,1SDA077396R1,E2.2V-A 2000 Ekip Hi-Touch LSIG 3p F HR,18008,45,pcs,1,,Devices
1SDA077397R0001,1SDA077397R1,E2.2V-A 2000 Ekip G Hi-Touch LSIG 3p F HR,18795,45,pcs,1,,Devices
1SDA077398R0001,1SDA077398R1,E2.2B-A 1600 Ekip Dip LI 4p F HR,9949,45,pcs,1,,Devices
1SDA077399R0001,1SDA077399R1,E2.2B-A 1600 Ekip Dip LSI 4p F HR,10138,45,pcs,1,,Devices
1SDA077400R0001,1SDA077400R1,E2.2B-A 1600 Ekip Dip LSIG 4p F HR,10327,45,pcs,1,,Devices
1SDA077401R0001,1SDA077401R1,E2.2B-A 1600 Ekip Touch LI 4p F HR,10483,45,pcs,1,,Devices
1SDA077402R0001,1SDA077402R1,E2.2B-A 1600 Ekip Touch LSI 4p F HR,10673,45,pcs,1,,Devices
1SDA077403R0001,1SDA077403R1,E2.2B-A 1600 Ekip Touch LSIG 4p F HR,11246,45,pcs,1,,Devices
1SDA077404R0001,1SDA077404R1,E2.2B-A 1600 Ekip G Touch LSIG 4p F HR,15234,45,pcs,1,,Devices
1SDA077405R0001,1SDA077405R1,E2.2B-A 1600 Ekip Hi-Touch LSI 4p F HR,13725,45,pcs,1,,Devices
1SDA077406R0001,1SDA077406R1,E2.2B-A 1600 Ekip Hi-Touch LSIG 4p F HR,14480,45,pcs,1,,Devices
1SDA077407R0001,1SDA077407R1,E2.2B-A 1600 Ekip G Hi-Touch LSIG 4p F HR,16414,45,pcs,1,,Devices
1SDA077408R0001,1SDA077408R1,E2.2H-A 800 Ekip Dip LI 4p F HR,7386,45,pcs,1,,Devices
1SDA077409R0001,1SDA077409R1,E2.2H-A 800 Ekip Dip LSI 4p F HR,7522,45,pcs,1,,Devices
1SDA077410R0001,1SDA077410R1,E2.2H-A 800 Ekip Dip LSIG 4p F HR,8580,45,pcs,1,,Devices
1SDA077411R0001,1SDA077411R1,E2.2H-A 800 Ekip Touch LI 4p F HR,7727,45,pcs,1,,Devices
1SDA077412R0001,1SDA077412R1,E2.2H-A 800 Ekip Touch LSI 4p F HR,7864,45,pcs,1,,Devices
1SDA077413R0001,1SDA077413R1,E2.2H-A 800 Ekip Touch LSIG 4p F HR,9177,45,pcs,1,,Devices
1SDA077414R0001,1SDA077414R1,E2.2H-A 800 Ekip G Touch LSIG 4p F HR,12303,45,pcs,1,,Devices
1SDA077415R0001,1SDA077415R1,E2.2H-A 800 Ekip Hi-Touch LSI 4p F HR,12504,45,pcs,1,,Devices
1SDA077416R0001,1SDA077416R1,E2.2H-A 800 Ekip Hi-Touch LSIG 4p F HR,13562,45,pcs,1,,Devices
1SDA077417R0001,1SDA077417R1,E2.2H-A 800 Ekip G Hi-Touch LSIG 4p F HR,13483,45,pcs,1,,Devices
1SDA077418R0001,1SDA077418R1,E2.2H-A 1200 Ekip Dip LI 4p F HR,8766,45,pcs,1,,Devices
1SDA077419R0001,1SDA077419R1,E2.2H-A 1200 Ekip Dip LSI 4p F HR,8903,45,pcs,1,,Devices
1SDA077420R0001,1SDA077420R1,E2.2H-A 1200 Ekip Dip LSIG 4p F HR,9961,45,pcs,1,,Devices
1SDA077421R0001,1SDA077421R1,E2.2H-A 1200 Ekip Touch LI 4p F HR,9107,45,pcs,1,,Devices
1SDA077422R0001,1SDA077422R1,E2.2H-A 1200 Ekip Touch LSI 4p F HR,9244,45,pcs,1,,Devices
1SDA077423R0001,1SDA077423R1,E2.2H-A 1200 Ekip Touch LSIG 4p F HR,10558,45,pcs,1,,Devices
1SDA077424R0001,1SDA077424R1,E2.2H-A 1200 Ekip G Touch LSIG 4p F HR,13599,45,pcs,1,,Devices
1SDA077425R0001,1SDA077425R1,E2.2H-A 1200 Ekip Hi-Touch LSI 4p F HR,13885,45,pcs,1,,Devices
1SDA077426R0001,1SDA077426R1,E2.2H-A 1200 Ekip Hi-Touch LSIG 4p F HR,14942,45,pcs,1,,Devices
1SDA077427R0001,1SDA077427R1,E2.2H-A 1200 Ekip G Hi-Touch LSIG 4p F HR,14779,45,pcs,1,,Devices
1SDA077428R0001,1SDA077428R1,E2.2H-A 1600 Ekip Dip LI 4p F HR,12914,45,pcs,1,,Devices
1SDA077429R0001,1SDA077429R1,E2.2H-A 1600 Ekip Dip LSI 4p F HR,13050,45,pcs,1,,Devices
1SDA077430R0001,1SDA077430R1,E2.2H-A 1600 Ekip Dip LSIG 4p F HR,14108,45,pcs,1,,Devices
1SDA077431R0001,1SDA077431R1,E2.2H-A 1600 Ekip Touch LI 4p F HR,13255,45,pcs,1,,Devices
1SDA077432R0001,1SDA077432R1,E2.2H-A 1600 Ekip Touch LSI 4p F HR,13392,45,pcs,1,,Devices
1SDA077433R0001,1SDA077433R1,E2.2H-A 1600 Ekip Touch LSIG 4p F HR,14705,45,pcs,1,,Devices
1SDA077434R0001,1SDA077434R1,E2.2H-A 1600 Ekip G Touch LSIG 4p F HR,17498,45,pcs,1,,Devices
1SDA077435R0001,1SDA077435R1,E2.2H-A 1600 Ekip Hi-Touch LSI 4p F HR,18032,45,pcs,1,,Devices
1SDA077436R0001,1SDA077436R1,E2.2H-A 1600 Ekip Hi-Touch LSIG 4p F HR,19090,45,pcs,1,,Devices
1SDA077437R0001,1SDA077437R1,E2.2H-A 1600 Ekip G Hi-Touch LSIG 4p F HR,18678,45,pcs,1,,Devices
1SDA077438R0001,1SDA077438R1,E2.2H-A 2000 Ekip Dip LI 4p F HR,14893,45,pcs,1,,Devices
1SDA077439R0001,1SDA077439R1,E2.2H-A 2000 Ekip Dip LSI 4p F HR,15029,45,pcs,1,,Devices
1SDA077440R0001,1SDA077440R1,E2.2H-A 2000 Ekip Dip LSIG 4p F HR,16087,45,pcs,1,,Devices
1SDA077441R0001,1SDA077441R1,E2.2H-A 2000 Ekip Touch LI 4p F HR,15234,45,pcs,1,,Devices
1SDA077442R0001,1SDA077442R1,E2.2H-A 2000 Ekip Touch LSI 4p F HR,15371,45,pcs,1,,Devices
1SDA077443R0001,1SDA077443R1,E2.2H-A 2000 Ekip Touch LSIG 4p F HR,16684,45,pcs,1,,Devices
1SDA077444R0001,1SDA077444R1,E2.2H-A 2000 Ekip G Touch LSIG 4p F HR,19358,45,pcs,1,,Devices
1SDA077445R0001,1SDA077445R1,E2.2H-A 2000 Ekip Hi-Touch LSI 4p F HR,20011,45,pcs,1,,Devices
1SDA077446R0001,1SDA077446R1,E2.2H-A 2000 Ekip Hi-Touch LSIG 4p F HR,21069,45,pcs,1,,Devices
1SDA077447R0001,1SDA077447R1,E2.2H-A 2000 Ekip G Hi-Touch LSIG 4p F HR,20538,45,pcs,1,,Devices
1SDA077448R0001,1SDA077448R1,E2.2N-A 1600 Ekip Dip LI 4p F HR,10847,45,pcs,1,,Devices
1SDA077449R0001,1SDA077449R1,E2.2N-A 1600 Ekip Dip LSI 4p F HR,10991,45,pcs,1,,Devices
1SDA077450R0001,1SDA077450R1,E2.2N-A 1600 Ekip Dip LSIG 4p F HR,12101,45,pcs,1,,Devices
1SDA077451R0001,1SDA077451R1,E2.2N-A 1600 Ekip Touch LI 4p F HR,11206,45,pcs,1,,Devices
1SDA077452R0001,1SDA077452R1,E2.2N-A 1600 Ekip Touch LSI 4p F HR,11349,45,pcs,1,,Devices
1SDA077453R0001,1SDA077453R1,E2.2N-A 1600 Ekip Touch LSIG 4p F HR,12728,45,pcs,1,,Devices
1SDA077454R0001,1SDA077454R1,E2.2N-A 1600 Ekip G Touch LSIG 4p F HR,15586,45,pcs,1,,Devices
1SDA077455R0001,1SDA077455R1,E2.2N-A 1600 Ekip Hi-Touch LSI 4p F HR,16222,45,pcs,1,,Devices
1SDA077456R0001,1SDA077456R1,E2.2N-A 1600 Ekip Hi-Touch LSIG 4p F HR,17332,45,pcs,1,,Devices
1SDA077457R0001,1SDA077457R1,E2.2N-A 1600 Ekip G Hi-Touch LSIG 4p F HR,16766,45,pcs,1,,Devices
1SDA077458R0001,1SDA077458R1,E2.2N-A 2000 Ekip Dip LI 4p F HR,12900,45,pcs,1,,Devices
1SDA077459R0001,1SDA077459R1,E2.2N-A 2000 Ekip Dip LSI 4p F HR,13037,45,pcs,1,,Devices
1SDA077460R0001,1SDA077460R1,E2.2N-A 2000 Ekip Dip LSIG 4p F HR,14094,45,pcs,1,,Devices
1SDA077461R0001,1SDA077461R1,E2.2N-A 2000 Ekip Touch LI 4p F HR,13241,45,pcs,1,,Devices
1SDA077462R0001,1SDA077462R1,E2.2N-A 2000 Ekip Touch LSI 4p F HR,13378,45,pcs,1,,Devices
1SDA077463R0001,1SDA077463R1,E2.2N-A 2000 Ekip Touch LSIG 4p F HR,14692,45,pcs,1,,Devices
1SDA077464R0001,1SDA077464R1,E2.2N-A 2000 Ekip G Touch LSIG 4p F HR,17485,45,pcs,1,,Devices
1SDA077465R0001,1SDA077465R1,E2.2N-A 2000 Ekip Hi-Touch LSI 4p F HR,18019,45,pcs,1,,Devices
1SDA077466R0001,1SDA077466R1,E2.2N-A 2000 Ekip Hi-Touch LSIG 4p F HR,19076,45,pcs,1,,Devices
1SDA077467R0001,1SDA077467R1,E2.2N-A 2000 Ekip G Hi-Touch LSIG 4p F HR,18665,45,pcs,1,,Devices
1SDA077468R0001,1SDA077468R1,E2.2S-A 800 Ekip Dip LI 4p F HR,6609,45,pcs,1,,Devices
1SDA077469R0001,1SDA077469R1,E2.2S-A 800 Ekip Dip LSI 4p F HR,6743,45,pcs,1,,Devices
1SDA077470R0001,1SDA077470R1,E2.2S-A 800 Ekip Dip LSIG 4p F HR,7780,45,pcs,1,,Devices
1SDA077471R0001,1SDA077471R1,E2.2S-A 800 Ekip Touch LI 4p F HR,6944,45,pcs,1,,Devices
1SDA077472R0001,1SDA077472R1,E2.2S-A 800 Ekip Touch LSI 4p F HR,7078,45,pcs,1,,Devices
1SDA077473R0001,1SDA077473R1,E2.2S-A 800 Ekip Touch LSIG 4p F HR,8365,45,pcs,1,,Devices
1SDA077474R0001,1SDA077474R1,E2.2S-A 800 Ekip G Touch LSIG 4p F HR,11560,45,pcs,1,,Devices
1SDA077475R0001,1SDA077475R1,E2.2S-A 800 Ekip Hi-Touch LSI 4p F HR,11626,45,pcs,1,,Devices
1SDA077476R0001,1SDA077476R1,E2.2S-A 800 Ekip Hi-Touch LSIG 4p F HR,12662,45,pcs,1,,Devices
1SDA077477R0001,1SDA077477R1,E2.2S-A 800 Ekip G Hi-Touch LSIG 4p F HR,12740,45,pcs,1,,Devices
1SDA077478R0001,1SDA077478R1,E2.2S-A 1200 Ekip Dip LI 4p F HR,7615,45,pcs,1,,Devices
1SDA077479R0001,1SDA077479R1,E2.2S-A 1200 Ekip Dip LSI 4p F HR,7751,45,pcs,1,,Devices
1SDA077480R0001,1SDA077480R1,E2.2S-A 1200 Ekip Dip LSIG 4p F HR,8809,45,pcs,1,,Devices
1SDA077481R0001,1SDA077481R1,E2.2S-A 1200 Ekip Touch LI 4p F HR,7956,45,pcs,1,,Devices
1SDA077482R0001,1SDA077482R1,E2.2S-A 1200 Ekip Touch LSI 4p F HR,8092,45,pcs,1,,Devices
1SDA077483R0001,1SDA077483R1,E2.2S-A 1200 Ekip Touch LSIG 4p F HR,9406,45,pcs,1,,Devices
1SDA077484R0001,1SDA077484R1,E2.2S-A 1200 Ekip G Touch LSIG 4p F HR,12518,45,pcs,1,,Devices
1SDA077485R0001,1SDA077485R1,E2.2S-A 1200 Ekip Hi-Touch LSI 4p F HR,12733,45,pcs,1,,Devices
1SDA077486R0001,1SDA077486R1,E2.2S-A 1200 Ekip Hi-Touch LSIG 4p F HR,13791,45,pcs,1,,Devices
1SDA077487R0001,1SDA077487R1,E2.2S-A 1200 Ekip G Hi-Touch LSIG 4p F HR,13698,45,pcs,1,,Devices
1SDA077488R0001,1SDA077488R1,E2.2S-A 1600 Ekip Dip LI 4p F HR,11373,45,pcs,1,,Devices
1SDA077489R0001,1SDA077489R1,E2.2S-A 1600 Ekip Dip LSI 4p F HR,11510,45,pcs,1,,Devices
1SDA077490R0001,1SDA077490R1,E2.2S-A 1600 Ekip Dip LSIG 4p F HR,12567,45,pcs,1,,Devices
1SDA077491R0001,1SDA077491R1,E2.2S-A 1600 Ekip Touch LI 4p F HR,11714,45,pcs,1,,Devices
1SDA077492R0001,1SDA077492R1,E2.2S-A 1600 Ekip Touch LSI 4p F HR,11851,45,pcs,1,,Devices
1SDA077493R0001,1SDA077493R1,E2.2S-A 1600 Ekip Touch LSIG 4p F HR,13165,45,pcs,1,,Devices
1SDA077494R0001,1SDA077494R1,E2.2S-A 1600 Ekip G Touch LSIG 4p F HR,16050,45,pcs,1,,Devices
1SDA077495R0001,1SDA077495R1,E2.2S-A 1600 Ekip Hi-Touch LSI 4p F HR,16492,45,pcs,1,,Devices
1SDA077496R0001,1SDA077496R1,E2.2S-A 1600 Ekip Hi-Touch LSIG 4p F HR,17549,45,pcs,1,,Devices
1SDA077497R0001,1SDA077497R1,E2.2S-A 1600 Ekip G Hi-Touch LSIG 4p F HR,17230,45,pcs,1,,Devices
1SDA077498R0001,1SDA077498R1,E2.2S-A 2000 Ekip Dip LI 4p F HR,13170,45,pcs,1,,Devices
1SDA077499R0001,1SDA077499R1,E2.2S-A 2000 Ekip Dip LSI 4p F HR,13306,45,pcs,1,,Devices
1SDA077500R0001,1SDA077500R1,E2.2S-A 2000 Ekip Dip LSIG 4p F HR,14364,45,pcs,1,,Devices
1SDA077501R0001,1SDA077501R1,E2.2S-A 2000 Ekip Touch LI 4p F HR,13511,45,pcs,1,,Devices
1SDA077502R0001,1SDA077502R1,E2.2S-A 2000 Ekip Touch LSI 4p F HR,13647,45,pcs,1,,Devices
1SDA077503R0001,1SDA077503R1,E2.2S-A 2000 Ekip Touch LSIG 4p F HR,14961,45,pcs,1,,Devices
1SDA077504R0001,1SDA077504R1,E2.2S-A 2000 Ekip G Touch LSIG 4p F HR,17739,45,pcs,1,,Devices
1SDA077505R0001,1SDA077505R1,E2.2S-A 2000 Ekip Hi-Touch LSI 4p F HR,18288,45,pcs,1,,Devices
1SDA077506R0001,1SDA077506R1,E2.2S-A 2000 Ekip Hi-Touch LSIG 4p F HR,19346,45,pcs,1,,Devices
1SDA077507R0001,1SDA077507R1,E2.2S-A 2000 Ekip G Hi-Touch LSIG 4p F HR,18919,45,pcs,1,,Devices
1SDA077508R0001,1SDA077508R1,E2.2V-A 250 Ekip Dip LI 4p F HR,7749,45,pcs,1,,Devices
1SDA077509R0001,1SDA077509R1,E2.2V-A 250 Ekip Dip LSI 4p F HR,7884,45,pcs,1,,Devices
1SDA077510R0001,1SDA077510R1,E2.2V-A 250 Ekip Dip LSIG 4p F HR,8924,45,pcs,1,,Devices
1SDA077511R0001,1SDA077511R1,E2.2V-A 250 Ekip Touch LI 4p F HR,8085,45,pcs,1,,Devices
1SDA077512R0001,1SDA077512R1,E2.2V-A 250 Ekip Touch LSI 4p F HR,8219,45,pcs,1,,Devices
1SDA077513R0001,1SDA077513R1,E2.2V-A 250 Ekip Touch LSIG 4p F HR,9511,45,pcs,1,,Devices
1SDA077514R0001,1SDA077514R1,E2.2V-A 250 Ekip G Touch LSIG 4p F HR,12555,45,pcs,1,,Devices
1SDA077515R0001,1SDA077515R1,E2.2V-A 250 Ekip Hi-Touch LSI 4p F HR,12782,45,pcs,1,,Devices
1SDA077516R0001,1SDA077516R1,E2.2V-A 250 Ekip Hi-Touch LSIG 4p F HR,13823,45,pcs,1,,Devices
1SDA077517R0001,1SDA077517R1,E2.2V-A 250 Ekip G Hi-Touch LSIG 4p F HR,13715,45,pcs,1,,Devices
1SDA077518R0001,1SDA077518R1,E2.2V-A 400 Ekip Dip LI 4p F HR,7815,45,pcs,1,,Devices
1SDA077519R0001,1SDA077519R1,E2.2V-A 400 Ekip Dip LSI 4p F HR,7950,45,pcs,1,,Devices
1SDA077520R0001,1SDA077520R1,E2.2V-A 400 Ekip Dip LSIG 4p F HR,8999,45,pcs,1,,Devices
1SDA077521R0001,1SDA077521R1,E2.2V-A 400 Ekip Touch LI 4p F HR,8153,45,pcs,1,,Devices
1SDA077522R0001,1SDA077522R1,E2.2V-A 400 Ekip Touch LSI 4p F HR,8289,45,pcs,1,,Devices
1SDA077523R0001,1SDA077523R1,E2.2V-A 400 Ekip Touch LSIG 4p F HR,9591,45,pcs,1,,Devices
1SDA077524R0001,1SDA077524R1,E2.2V-A 400 Ekip G Touch LSIG 4p F HR,12661,45,pcs,1,,Devices
1SDA077525R0001,1SDA077525R1,E2.2V-A 400 Ekip Hi-Touch LSI 4p F HR,12891,45,pcs,1,,Devices
1SDA077526R0001,1SDA077526R1,E2.2V-A 400 Ekip Hi-Touch LSIG 4p F HR,13940,45,pcs,1,,Devices
1SDA077527R0001,1SDA077527R1,E2.2V-A 400 Ekip G Hi-Touch LSIG 4p F HR,13831,45,pcs,1,,Devices
1SDA077528R0001,1SDA077528R1,E2.2V-A 800 Ekip Dip LI 4p F HR,7881,45,pcs,1,,Devices
1SDA077529R0001,1SDA077529R1,E2.2V-A 800 Ekip Dip LSI 4p F HR,8017,45,pcs,1,,Devices
1SDA077530R0001,1SDA077530R1,E2.2V-A 800 Ekip Dip LSIG 4p F HR,9075,45,pcs,1,,Devices
1SDA077531R0001,1SDA077531R1,E2.2V-A 800 Ekip Touch LI 4p F HR,8222,45,pcs,1,,Devices
1SDA077532R0001,1SDA077532R1,E2.2V-A 800 Ekip Touch LSI 4p F HR,8358,45,pcs,1,,Devices
1SDA077533R0001,1SDA077533R1,E2.2V-A 800 Ekip Touch LSIG 4p F HR,9672,45,pcs,1,,Devices
1SDA077534R0001,1SDA077534R1,E2.2V-A 800 Ekip G Touch LSIG 4p F HR,12768,45,pcs,1,,Devices
1SDA077535R0001,1SDA077535R1,E2.2V-A 800 Ekip Hi-Touch LSI 4p F HR,12999,45,pcs,1,,Devices
1SDA077536R0001,1SDA077536R1,E2.2V-A 800 Ekip Hi-Touch LSIG 4p F HR,14057,45,pcs,1,,Devices
1SDA077537R0001,1SDA077537R1,E2.2V-A 800 Ekip G Hi-Touch LSIG 4p F HR,13947,45,pcs,1,,Devices
1SDA077538R0001,1SDA077538R1,E2.2V-A 1200 Ekip Dip LI 4p F HR,9360,45,pcs,1,,Devices
1SDA077539R0001,1SDA077539R1,E2.2V-A 1200 Ekip Dip LSI 4p F HR,9497,45,pcs,1,,Devices
1SDA077540R0001,1SDA077540R1,E2.2V-A 1200 Ekip Dip LSIG 4p F HR,10554,45,pcs,1,,Devices
1SDA077541R0001,1SDA077541R1,E2.2V-A 1200 Ekip Touch LI 4p F HR,9701,45,pcs,1,,Devices
1SDA077542R0001,1SDA077542R1,E2.2V-A 1200 Ekip Touch LSI 4p F HR,9838,45,pcs,1,,Devices
1SDA077543R0001,1SDA077543R1,E2.2V-A 1200 Ekip Touch LSIG 4p F HR,11151,45,pcs,1,,Devices
1SDA077544R0001,1SDA077544R1,E2.2V-A 1200 Ekip G Touch LSIG 4p F HR,14158,45,pcs,1,,Devices
1SDA077545R0001,1SDA077545R1,E2.2V-A 1200 Ekip Hi-Touch LSI 4p F HR,14478,45,pcs,1,,Devices
1SDA077546R0001,1SDA077546R1,E2.2V-A 1200 Ekip Hi-Touch LSIG 4p F HR,15536,45,pcs,1,,Devices
1SDA077547R0001,1SDA077547R1,E2.2V-A 1200 Ekip G Hi-Touch LSIG 4p F HR,15338,45,pcs,1,,Devices
1SDA077548R0001,1SDA077548R1,E2.2V-A 1600 Ekip Dip LI 4p F HR,14296,45,pcs,1,,Devices
1SDA077549R0001,1SDA077549R1,E2.2V-A 1600 Ekip Dip LSI 4p F HR,14439,45,pcs,1,,Devices
1SDA077550R0001,1SDA077550R1,E2.2V-A 1600 Ekip Dip LSIG 4p F HR,15550,45,pcs,1,,Devices
1SDA077551R0001,1SDA077551R1,E2.2V-A 1600 Ekip Touch LI 4p F HR,14654,45,pcs,1,,Devices
1SDA077552R0001,1SDA077552R1,E2.2V-A 1600 Ekip Touch LSI 4p F HR,14797,45,pcs,1,,Devices
1SDA077553R0001,1SDA077553R1,E2.2V-A 1600 Ekip Touch LSIG 4p F HR,16177,45,pcs,1,,Devices
1SDA077554R0001,1SDA077554R1,E2.2V-A 1600 Ekip G Touch LSIG 4p F HR,18827,45,pcs,1,,Devices
1SDA077555R0001,1SDA077555R1,E2.2V-A 1600 Ekip Hi-Touch LSI 4p F HR,19670,45,pcs,1,,Devices
1SDA077556R0001,1SDA077556R1,E2.2V-A 1600 Ekip Hi-Touch LSIG 4p F HR,20781,45,pcs,1,,Devices
1SDA077557R0001,1SDA077557R1,E2.2V-A 1600 Ekip G Hi-Touch LSIG 4p F HR,20006,45,pcs,1,,Devices
1SDA077558R0001,1SDA077558R1,E2.2V-A 2000 Ekip Dip LI 4p F HR,15738,45,pcs,1,,Devices
1SDA077559R0001,1SDA077559R1,E2.2V-A 2000 Ekip Dip LSI 4p F HR,15874,45,pcs,1,,Devices
1SDA077560R0001,1SDA077560R1,E2.2V-A 2000 Ekip Dip LSIG 4p F HR,16932,45,pcs,1,,Devices
1SDA077561R0001,1SDA077561R1,E2.2V-A 2000 Ekip Touch LI 4p F HR,16079,45,pcs,1,,Devices
1SDA077562R0001,1SDA077562R1,E2.2V-A 2000 Ekip Touch LSI 4p F HR,16215,45,pcs,1,,Devices
1SDA077563R0001,1SDA077563R1,E2.2V-A 2000 Ekip Touch LSIG 4p F HR,17529,45,pcs,1,,Devices
1SDA077564R0001,1SDA077564R1,E2.2V-A 2000 Ekip G Touch LSIG 4p F HR,20151,45,pcs,1,,Devices
1SDA077565R0001,1SDA077565R1,E2.2V-A 2000 Ekip Hi-Touch LSI 4p F HR,20856,45,pcs,1,,Devices
1SDA077566R0001,1SDA077566R1,E2.2V-A 2000 Ekip Hi-Touch LSIG 4p F HR,21914,45,pcs,1,,Devices
1SDA077567R0001,1SDA077567R1,E2.2V-A 2000 Ekip G Hi-Touch LSIG 4p F HR,21331,45,pcs,1,,Devices
