ProductId;LocalOrderCode;HasGraphicalItem;Description_EN;Description_DE;Price;weight;UnitOfMeasure;Quantity;Accessory;Title;;;
1STQ001381M0000;PBNE1062A;;CONN XLI N_N D1000 60X10 4000A/3200A;PBNE1062A  N_N 4000/3200A T1000 60x10;107.80;0.00;pcs;1;;Copper parts;;;
1STQ003791B0000;PBNE1080;;N_PE BUSBAR 1000A, W=800/1X30X10;PBNE1080   N_PE 1000A B800 1x30x10;74.70;0.00;pcs;1;;Copper parts;;;
1STQ001382M0000;PBNE1080A;;N_PE BUSBAR 1000A, W=800/1X30X10;PBNE1080A  N_PE 1000A B800 1x30x10;83.50;0.00;pcs;1;;Copper parts;;;
1STQ005308B0000;PBNE1081;;N_N CONN. 1000A 50X10 W800;PBNE1081   N_N 1000A B800 50x10;108.50;0.00;pcs;1;;Copper parts;;;
1STQ001383M0000;PBNE1081A;;N_N CONN. 1000A 50X10 W800;PBNE1081A  N_N 1000A B800 50x10;121.40;0.00;pcs;1;;Copper parts;;;
1STQ005459B0000;PBNE1082;;CONN XLI N_N D1000 80X10 4000A/3200A;PBNE1082   N_N 4000/3200A T1000 80x10;128.60;0.00;pcs;1;;Copper parts;;;
1STQ001384M0000;PBNE1082A;;CONN XLI N_N D1000 80X10 4000A/3200A;PBNE1082A  N_N 4000/3200A T1000 80x10;143.80;0.00;pcs;1;;Copper parts;;;
1STQ003792B0000;PBNE1085;;N_PE BUSBAR 1000A, W=850/1X30X10;PBNE1085   N_PE 1000A B850 1x30x10;79.40;0.00;pcs;1;;Copper parts;;;
1STQ001385M0000;PBNE1085A;;N_PE BUSBAR 1000A, W=850/1X30X10;PBNE1085A  N_PE 1000A B850 1x30x10;88.80;0.00;pcs;1;;Copper parts;;;
1STQ003351B0000;PBNE1100;;ICC N 100% 2000A,50X10;PBNE1100   N100% 2000A 50x10 Kabelraum;673.30;0.00;pcs;1;;Copper parts;;;
1STQ001386M0000;PBNE1100A;;ICC N 100% 2000A,50X10;PBNE1100A  N100 2000A 50x10 Kabelraum;753.00;0.00;pcs;1;;Copper parts;;;
1STQ002160B0000;PBNE1101;1;N CORNER BAR ED 100X10;N ECK.SCH.ENERGY DISTRIBUTION 100X10;573.00;0.00;pcs;1;;Copper parts;;;
1STQ002161B0000;PBNE1102;1;PE CORNER BAR ED 100X10;PE ECK.SCH.ENERGY DISTRIBUTION 100X10;405.00;0.00;pcs;1;;Copper parts;;;
1STQ005464B0000;PBNE1111;;CONN XLI N_N D1000 100X10 4000A/3200A;PBNE1111   N_N 4000/3200A T1000 100x10;170.70;0.00;pcs;1;;Copper parts;;;
1STQ001387M0000;PBNE1111A;;CONN XLI N_N D1000 100X10 4000A/3200A;PBNE1111A  N_N 4000/3200A T1000 100x10;190.90;0.00;pcs;1;;Copper parts;;;
1STQ005465B0000;PBNE1112;;CONN XLI N_N D1000 120X10 4000A/3200A;PBNE1112   N_N 4000/3200A T1000 120x10;141.60;0.00;pcs;1;;Copper parts;;;
1STQ001388M0000;PBNE1112A;;CONN XLI N_N D1000 120X10 4000A/3200A;PBNE1112A  N_N 4000/3200A T1000 120x10;158.40;0.00;pcs;1;;Copper parts;;;
1STQ005634B0000;PBNE1113;;SEP.NEU.BBS 2000A 50X10 W1000;PBNE1113   N 2000A B1000 2x50x10;279.00;0.00;pcs;1;;Copper parts;;;
1STQ001389M0000;PBNE1113A;;SEP.NEU.BBS 2000A 50X10 W1000;PBNE1113A  N 2000A B1000 2x50x10;312.00;0.00;pcs;1;;Copper parts;;;
1STQ005632B0000;PBNE1161;;SEP.NEU.BBS 2000A 50X10 W600;PBNE1161   N 2000A B600 2x50x10;155.30;0.00;pcs;1;;Copper parts;;;
1STQ001390M0000;PBNE1161A;;SEP.NEU.BBS 2000A 50X10 W600;PBNE1161A  N 2000A B600 2x50x10;173.70;0.00;pcs;1;;Copper parts;;;
1STQ005633B0000;PBNE1181;;SEP.NEU.BBS 2000A 50X10 W800;PBNE1181   N 2000A B800 2x50x10;217.10;0.00;pcs;1;;Copper parts;;;
1STQ001391M0000;PBNE1181A;;SEP.NEU.BBS 2000A 50X10 W800;PBNE1181A  N 2000A B800 2x50x10;242.80;0.00;pcs;1;;Copper parts;;;
1STQ003352B0000;PBNE1210;;ICC N 100% 2200A,60X10;PBNE1210   N100% 2200A 60x10 Kabelraum;691.30;0.00;pcs;1;;Copper parts;;;
1STQ001392M0000;PBNE1210A;;ICC N 100% 2200A,60X10;PBNE1210A  N100 2200A 60x10 Kabelraum;773.20;0.00;pcs;1;;Copper parts;;;
1STQ003803B0000;PBNE1610;;N_PE BUSBAR 1600A, W=1000/1X40X10;PBNE1610   N_PE 1600A B1000 1x40x10;124.50;0.00;pcs;1;;Copper parts;;;
1STQ001393M0000;PBNE1610A;;N_PE BUSBAR 1600A, W=1000/1X40X10;PBNE1610A  N_PE 1600A B1000 1x40x10;139.20;0.00;pcs;1;;Copper parts;;;
1STQ003804B0000;PBNE1611;;N_PE BUSBAR 1600A, W=1100/1X40X10;PBNE1611   N_PE 1600A B1100 1x40x10;136.90;0.00;pcs;1;;Copper parts;;;
1STQ001394M0000;PBNE1611A;;N_PE BUSBAR 1600A, W=1100/1X40X10;PBNE1611A  N_PE 1600A B1100 1x40x10;153.10;0.00;pcs;1;;Copper parts;;;
1STQ003805B0000;PBNE1612;;N_PE BUSBAR 1600A, W=1200/1X40X10;PBNE1612   N_PE 1600A B1200 1x40x10;149.30;0.00;pcs;1;;Copper parts;;;
1STQ001395M0000;PBNE1612A;;N_PE BUSBAR 1600A, W=1200/1X40X10;PBNE1612A  N_PE 1600A B1200 1x40x10;167.00;0.00;pcs;1;;Copper parts;;;
1STQ003806B0000;PBNE1613;;N_PE BUSBAR 1600A, W=1350/1X40X10;PBNE1613   N_PE 1600A B1350 1x40x10;168.00;0.00;pcs;1;;Copper parts;;;
1STQ001396M0000;PBNE1613A;;N_PE BUSBAR 1600A, W=1350/1X40X10;PBNE1613A  N_PE 1600A B1350 1x40x10;187.90;0.00;pcs;1;;Copper parts;;;
1STQ003797B0000;PBNE1635;;N_PE BUSBAR 1600A, W=350/1X40X10;PBNE1635   N_PE 1600A B350 1x40x10;43.60;0.00;pcs;1;;Copper parts;;;
1STQ001397M0000;PBNE1635A;;N_PE BUSBAR 1600A, W=350/1X40X10;PBNE1635A  N_PE 1600A B350 1x40x10;48.80;0.00;pcs;1;;Copper parts;;;
1STQ003798B0000;PBNE1640;;N_PE BUSBAR 1600A, W=400/1X40X10;PBNE1640   N_PE 1600A B400 1x40x10;49.80;0.00;pcs;1;;Copper parts;;;
1STQ001398M0000;PBNE1640A;;N_PE BUSBAR 1600A, W=400/1X40X10;PBNE1640A  N_PE 1600A B400 1x40x10;55.70;0.00;pcs;1;;Copper parts;;;
1STQ003799B0000;PBNE1650;;N_PE BUSBAR 1600A, W=500/1X40X10;PBNE1650   N_PE 1600A B500 1x40x10;62.20;0.00;pcs;1;;Copper parts;;;
1STQ001399M0000;PBNE1650A;;N_PE BUSBAR 1600A, W=500/1X40X10;PBNE1650A  N_PE 1600A B500 1x40x10;69.60;0.00;pcs;1;;Copper parts;;;
1STQ003800B0000;PBNE1660;;N_PE BUSBAR 1600A, W=600/1X40X10;PBNE1660   N_PE 1600A B600 1x40x10;74.70;0.00;pcs;1;;Copper parts;;;
1STQ001400M0000;PBNE1660A;;N_PE BUSBAR 1600A, W=600/1X40X10;PBNE1660A  N_PE 1600A B600 1x40x10;83.50;0.00;pcs;1;;Copper parts;;;
1STQ003801B0000;PBNE1680;;N_PE BUSBAR 1600A, W=800/1X40X10;PBNE1680   N_PE 1600A B800 1x40x10;99.60;0.00;pcs;1;;Copper parts;;;
1STQ001401M0000;PBNE1680A;;N_PE BUSBAR 1600A, W=800/1X40X10;PBNE1680A  N_PE 1600A B800 1x40x10;111.40;0.00;pcs;1;;Copper parts;;;
1STQ003802B0000;PBNE1685;;N_PE BUSBAR 1600A, W=850/1X40X10;PBNE1685   N_PE 1600A B850 1x40x10;105.80;0.00;pcs;1;;Copper parts;;;
1STQ001402M0000;PBNE1685A;;N_PE BUSBAR 1600A, W=850/1X40X10;PBNE1685A  N_PE 1600A B850 1x40x10;118.30;0.00;pcs;1;;Copper parts;;;
1STQ003813B0000;PBNE2010;;N_PE BUSBAR 2000A, W=1000/1X60X10;PBNE2010   N_PE 2000A B1000 1x60x10;186.90;0.00;pcs;1;;Copper parts;;;
1STQ001403M0000;PBNE2010A;;N_PE BUSBAR 2000A, W=1000/1X60X10;PBNE2010A  N_PE 2000A B1000 1x60x10;209.00;0.00;pcs;1;;Copper parts;;;
1STQ003814B0000;PBNE2011;;N_PE BUSBAR 2000A, W=1100/1X60X10;PBNE2011   N_PE 2000A B1100 1x60x10;205.60;0.00;pcs;1;;Copper parts;;;
1STQ001404M0000;PBNE2011A;;N_PE BUSBAR 2000A, W=1100/1X60X10;PBNE2011A  N_PE 2000A B1100 1x60x10;229.90;0.00;pcs;1;;Copper parts;;;
1STQ003815B0000;PBNE2012;;N_PE BUSBAR 2000A, W=1200/1X60X10;PBNE2012   N_PE 2000A B1200 1x60x10;224.20;0.00;pcs;1;;Copper parts;;;
1STQ001405M0000;PBNE2012A;;N_PE BUSBAR 2000A, W=1200/1X60X10;PBNE2012A  N_PE 2000A B1200 1x60x10;250.80;0.00;pcs;1;;Copper parts;;;
1STQ003816B0000;PBNE2013;;N_PE BUSBAR 2000A, W=1350/1X60X10;PBNE2013   N_PE 2000A B1350 1x60x10;252.20;0.00;pcs;1;;Copper parts;;;
1STQ001406M0000;PBNE2013A;;N_PE BUSBAR 2000A, W=1350/1X60X10;PBNE2013A  N_PE 2000A B1350 1x60x10;282.10;0.00;pcs;1;;Copper parts;;;
1STQ003807B0000;PBNE2035;;N_PE BUSBAR 2000A, W=350/1X60X10;PBNE2035   N_PE 2000A B350 1x60x10;32.70;0.00;pcs;1;;Copper parts;;;
1STQ001407M0000;PBNE2035A;;N_PE BUSBAR 2000A, W=350/1X60X10;PBNE2035A  N_PE 2000A B350 1x60x10;36.60;0.00;pcs;1;;Copper parts;;;
1STQ003808B0000;PBNE2040;;N_PE BUSBAR 2000A, W=400/1X60X10;PBNE2040   N_PE 2000A B400 1x60x10;74.70;0.00;pcs;1;;Copper parts;;;
1STQ001408M0000;PBNE2040A;;N_PE BUSBAR 2000A, W=400/1X60X10;PBNE2040A  N_PE 2000A B400 1x60x10;83.60;0.00;pcs;1;;Copper parts;;;
1STQ003809B0000;PBNE2050;;N_PE BUSBAR 2000A, W=500/1X60X10;PBNE2050   N_PE 2000A B500 1x60x10;93.40;0.00;pcs;1;;Copper parts;;;
1STQ001409M0000;PBNE2050A;;N_PE BUSBAR 2000A, W=500/1X60X10;PBNE2050A  N_PE 2000A B500 1x60x10;104.50;0.00;pcs;1;;Copper parts;;;
1STQ003810B0000;PBNE2060;;N_PE BUSBAR 2000A, W=600/1X60X10;PBNE2060   N_PE 2000A B600 1x60x10;112.10;0.00;pcs;1;;Copper parts;;;
1STQ001410M0000;PBNE2060A;;N_PE BUSBAR 2000A, W=600/1X60X10;PBNE2060A  N_PE 2000A B600 1x60x10;125.40;0.00;pcs;1;;Copper parts;;;
1STQ003811B0000;PBNE2080;;N_PE BUSBAR 2000A, W=800/1X60X10;PBNE2080   N_PE 2000A B800 1x60x10;149.50;0.00;pcs;1;;Copper parts;;;
1STQ001411M0000;PBNE2080A;;N_PE BUSBAR 2000A, W=800/1X60X10;PBNE2080A  N_PE 2000A B800 1x60x10;167.20;0.00;pcs;1;;Copper parts;;;
1STQ003812B0000;PBNE2085;;N_PE BUSBAR 2000A, W=850/1X60X10;PBNE2085   N_PE 2000A B850 1x60x10;158.90;0.00;pcs;1;;Copper parts;;;
1STQ001412M0000;PBNE2085A;;N_PE BUSBAR 2000A, W=850/1X60X10;PBNE2085A  N_PE 2000A B850 1x60x10;177.70;0.00;pcs;1;;Copper parts;;;
1STQ003823B0000;PBNE2510;;N_PE BUSBAR 2500A, W=1000/1X80X10;PBNE2510   N_PE 2500A B1000 1x80x10;249.20;0.00;pcs;1;;Copper parts;;;
1STQ001413M0000;PBNE2510A;;N_PE BUSBAR 2500A, W=1000/1X80X10;PBNE2510A  N_PE 2500A B1000 1x80x10;278.70;0.00;pcs;1;;Copper parts;;;
1STQ003824B0000;PBNE2511;;N_PE BUSBAR 2500A, W=1100/1X80X10;PBNE2511   N_PE 2500A B1100 1x80x10;274.00;0.00;pcs;1;;Copper parts;;;
1STQ001414M0000;PBNE2511A;;N_PE BUSBAR 2500A, W=1100/1X80X10;PBNE2511A  N_PE 2500A B1100 1x80x10;306.50;0.00;pcs;1;;Copper parts;;;
1STQ003825B0000;PBNE2512;;N_PE BUSBAR 2500A, W=1200/1X80X10;PBNE2512   N_PE 2500A B1200 1x80x10;299.00;0.00;pcs;1;;Copper parts;;;
1STQ001415M0000;PBNE2512A;;N_PE BUSBAR 2500A, W=1200/1X80X10;PBNE2512A  N_PE 2500A B1200 1x80x10;334.40;0.00;pcs;1;;Copper parts;;;
1STQ003826B0000;PBNE2513;;N_PE BUSBAR 2500A, W=1350/1X80X10;PBNE2513   N_PE 2500A B1350 1x80x10;336.40;0.00;pcs;1;;Copper parts;;;
1STQ001416M0000;PBNE2513A;;N_PE BUSBAR 2500A, W=1350/1X80X10;PBNE2513A  N_PE 2500A B1350 1x80x10;376.20;0.00;pcs;1;;Copper parts;;;
1STQ003817B0000;PBNE2535;;N_PE BUSBAR 2500A, W=350/1X80X10;PBNE2535   N_PE 2500A B350 1x80x10;87.30;0.00;pcs;1;;Copper parts;;;
1STQ001417M0000;PBNE2535A;;N_PE BUSBAR 2500A, W=350/1X80X10;PBNE2535A  N_PE 2500A B350 1x80x10;97.60;0.00;pcs;1;;Copper parts;;;
1STQ003818B0000;PBNE2540;;N_PE BUSBAR 2500A, W=400/1X80X10;PBNE2540   N_PE 2500A B400 1x80x10;99.70;0.00;pcs;1;;Copper parts;;;
1STQ001418M0000;PBNE2540A;;N_PE BUSBAR 2500A, W=400/1X80X10;PBNE2540A  N_PE 2500A B400 1x80x10;111.50;0.00;pcs;1;;Copper parts;;;
1STQ003819B0000;PBNE2550;;N_PE BUSBAR 2500A, W=500/1X80X10;PBNE2550   N_PE 2500A B500 1x80x10;124.60;0.00;pcs;1;;Copper parts;;;
1STQ001419M0000;PBNE2550A;;N_PE BUSBAR 2500A, W=500/1X80X10;PBNE2550A  N_PE 2500A B500 1x80x10;139.40;0.00;pcs;1;;Copper parts;;;
1STQ003820B0000;PBNE2560;;N_PE BUSBAR 2500A, W=600/1X80X10;PBNE2560   N_PE 2500A B600 1x80x10;149.50;0.00;pcs;1;;Copper parts;;;
1STQ001420M0000;PBNE2560A;;N_PE BUSBAR 2500A, W=600/1X80X10;PBNE2560A  N_PE 2500A B600 1x80x10;167.20;0.00;pcs;1;;Copper parts;;;
1STQ003821B0000;PBNE2580;;N_PE BUSBAR 2500A, W=800/1X80X10;PBNE2580   N_PE 2500A B800 1x80x10;199.30;0.00;pcs;1;;Copper parts;;;
1STQ001421M0000;PBNE2580A;;N_PE BUSBAR 2500A, W=800/1X80X10;PBNE2580A  N_PE 2500A B800 1x80x10;222.90;0.00;pcs;1;;Copper parts;;;
1STQ003822B0000;PBNE2585;;N_PE BUSBAR 2500A, W=850/1X80X10;PBNE2585   N_PE 2500A B850 1x80x10;211.80;0.00;pcs;1;;Copper parts;;;
1STQ001422M0000;PBNE2585A;;N_PE BUSBAR 2500A, W=850/1X80X10;PBNE2585A  N_PE 2500A B850 1x80x10;236.90;0.00;pcs;1;;Copper parts;;;
1STQ003345B0000;PBNE3015;;ICC N 50% 1250A,30X10;PBNE3015   N50 1250A 30x10 Kabelraum;172.80;0.00;pcs;1;;Copper parts;;;
1STQ001423M0000;PBNE3015A;;ICC N 50% 1250A,30X10;PBNE3015A  N50 1250A 30x10 Kabelraum;193.30;0.00;pcs;1;;Copper parts;;;
1STQ002165B0000;PBNE3101;1;N CORNER BAR ED 30X10;N ECK.SCH.ENERGY DISTRIBUTION 30X10;82.70;0.00;pcs;1;;Copper parts;;;
1STQ002166B0000;PBNE3102;1;PE CORNER BAR ED 30X10;PE ECK.SCH.ENERGY DISTRIBUTION 30X10;87.10;0.00;pcs;1;;Copper parts;;;
1STQ003833B0000;PBNE4010;;N_PE BUSBAR 4000A, W=1000/2X60X10;PBNE4010   N_PE 4000A B1000 2x60x10;373.70;0.00;pcs;1;;Copper parts;;;
1STQ001424M0000;PBNE4010A;;N_PE BUSBAR 4000A, W=1000/2X60X10;PBNE4010A  N_PE 4000A B1000 2x60x10;418.00;0.00;pcs;1;;Copper parts;;;
1STQ003834B0000;PBNE4011;;N_PE BUSBAR 4000A, W=1100/2X60X10;PBNE4011   N_PE 4000A B1100 2x60x10;411.10;0.00;pcs;1;;Copper parts;;;
1STQ001425M0000;PBNE4011A;;N_PE BUSBAR 4000A, W=1100/2X60X10;PBNE4011A  N_PE 4000A B1100 2x60x10;459.80;0.00;pcs;1;;Copper parts;;;
1STQ003835B0000;PBNE4012;;N_PE BUSBAR 4000A, W=1200/2X60X10;PBNE4012   N_PE 4000A B1200 2x60x10;448.50;0.00;pcs;1;;Copper parts;;;
1STQ001426M0000;PBNE4012A;;N_PE BUSBAR 4000A, W=1200/2X60X10;PBNE4012A  N_PE 4000A B1200 2x60x10;501.60;0.00;pcs;1;;Copper parts;;;
1STQ003836B0000;PBNE4013;;N_PE BUSBAR 4000A, W=1350/2X60X10;PBNE4013   N_PE 4000A B1350 2x60x10;504.50;0.00;pcs;1;;Copper parts;;;
1STQ001427M0000;PBNE4013A;;N_PE BUSBAR 4000A, W=1350/2X60X10;PBNE4013A  N_PE 4000A B1350 2x60x10;564.20;0.00;pcs;1;;Copper parts;;;
1STQ003346B0000;PBNE4015;;ICC N 50% 1600A,40X10;PBNE4015   N50 1600A 40x10 Kabelraum;230.50;0.00;pcs;1;;Copper parts;;;
1STQ001428M0000;PBNE4015A;;ICC N 50% 1600A,40X10;PBNE4015A  N50 1600A 40x10 Kabelraum;257.80;0.00;pcs;1;;Copper parts;;;
1STQ003827B0000;PBNE4035;;N_PE BUSBAR 4000A, W=350/2X60X10;PBNE4035   N_PE 4000A B350 2x60x10;98.20;0.00;pcs;1;;Copper parts;;;
1STQ001429M0000;PBNE4035A;;N_PE BUSBAR 4000A, W=350/2X60X10;PBNE4035A  N_PE 4000A B350 2x60x10;109.80;0.00;pcs;1;;Copper parts;;;
1STQ003828B0000;PBNE4040;;N_PE BUSBAR 4000A, W=400/2X60X10;PBNE4040   N_PE 4000A B400 2x60x10;149.50;0.00;pcs;1;;Copper parts;;;
1STQ001430M0000;PBNE4040A;;N_PE BUSBAR 4000A, W=400/2X60X10;PBNE4040A  N_PE 4000A B400 2x60x10;167.20;0.00;pcs;1;;Copper parts;;;
1STQ003829B0000;PBNE4050;;N_PE BUSBAR 4000A, W=500/2X60X10;PBNE4050   N_PE 4000A B500 2x60x10;186.90;0.00;pcs;1;;Copper parts;;;
1STQ001431M0000;PBNE4050A;;N_PE BUSBAR 4000A, W=500/2X60X10;PBNE4050A  N_PE 4000A B500 2x60x10;209.00;0.00;pcs;1;;Copper parts;;;
1STQ003830B0000;PBNE4060;;N_PE BUSBAR 4000A, W=600/2X60X10;PBNE4060   N_PE 4000A B600 2x60x10;224.20;0.00;pcs;1;;Copper parts;;;
1STQ001432M0000;PBNE4060A;;N_PE BUSBAR 4000A, W=600/2X60X10;PBNE4060A  N_PE 4000A B600 2x60x10;250.80;0.00;pcs;1;;Copper parts;;;
1STQ003831B0000;PBNE4080;;N_PE BUSBAR 4000A, W=800/2X60X10;PBNE4080   N_PE 4000A B800 2x60x10;299.00;0.00;pcs;1;;Copper parts;;;
1STQ001433M0000;PBNE4080A;;N_PE BUSBAR 4000A, W=800/2X60X10;PBNE4080A  N_PE 4000A B800 2x60x10;334.40;0.00;pcs;1;;Copper parts;;;
1STQ003832B0000;PBNE4085;;N_PE BUSBAR 4000A, W=850/2X60X10;PBNE4085   N_PE 4000A B850 2x60x10;317.70;0.00;pcs;1;;Copper parts;;;
1STQ001434M0000;PBNE4085A;;N_PE BUSBAR 4000A, W=850/2X60X10;PBNE4085A  N_PE 4000A B850 2x60x10;355.30;0.00;pcs;1;;Copper parts;;;
1STQ002170B0000;PBNE4101;1;N CORNER BAR ED 40X10;N ECK.SCH.ENERGY DISTRIBUTION 40X10;97.20;0.00;pcs;1;;Copper parts;;;
1STQ003843B0000;PBNE5010;;N_PE BUSBAR 5000A, W=1000/3X60X10;PBNE5010   N_PE 5000A B1000 3x60x10;560.50;0.00;pcs;1;;Copper parts;;;
1STQ001435M0000;PBNE5010A;;N_PE BUSBAR 5000A, W=1000/3X60X10;PBNE5010A  N_PE 5000A B1000 3x60x10;626.90;0.00;pcs;1;;Copper parts;;;
1STQ003844B0000;PBNE5011;;N_PE BUSBAR 5000A, W=1100/3X60X10;PBNE5011   N_PE 5000A B1100 3x60x10;616.60;0.00;pcs;1;;Copper parts;;;
1STQ001436M0000;PBNE5011A;;N_PE BUSBAR 5000A, W=1100/3X60X10;PBNE5011A  N_PE 5000A B1100 3x60x10;689.60;0.00;pcs;1;;Copper parts;;;
1STQ003845B0000;PBNE5012;;N_PE BUSBAR 5000A, W=1200/3X60X10;PBNE5012   N_PE 5000A B1200 3x60x10;672.60;0.00;pcs;1;;Copper parts;;;
1STQ001437M0000;PBNE5012A;;N_PE BUSBAR 5000A, W=1200/3X60X10;PBNE5012A  N_PE 5000A B1200 3x60x10;752.30;0.00;pcs;1;;Copper parts;;;
1STQ003846B0000;PBNE5013;;N_PE BUSBAR 5000A, W=1350/3X60X10;PBNE5013   N_PE 5000A B1350 3x60x10;756.70;0.00;pcs;1;;Copper parts;;;
1STQ001438M0000;PBNE5013A;;N_PE BUSBAR 5000A, W=1350/3X60X10;PBNE5013A  N_PE 5000A B1350 3x60x10;846.30;0.00;pcs;1;;Copper parts;;;
1STQ003347B0000;PBNE5015;;ICC N 50% 2000A,50X10;PBNE5015   N50 2000A 50x10 Kabelraum;288.10;0.00;pcs;1;;Copper parts;;;
1STQ001439M0000;PBNE5015A;;ICC N 50% 2000A,50X10;PBNE5015A  N50 2000A 50x10 Kabelraum;322.20;0.00;pcs;1;;Copper parts;;;
1STQ003837B0000;PBNE5035;;N_PE BUSBAR 5000A, W=350/3X60X10;PBNE5035   N_PE 5000A B350 3x60x10;163.50;0.00;pcs;1;;Copper parts;;;
1STQ001440M0000;PBNE5035A;;N_PE BUSBAR 5000A, W=350/3X60X10;PBNE5035A  N_PE 5000A B350 3x60x10;182.90;0.00;pcs;1;;Copper parts;;;
1STQ003838B0000;PBNE5040;;N_PE BUSBAR 5000A, W=400/3X60X10;PBNE5040   N_PE 5000A B400 3x60x10;74.70;0.00;pcs;1;;Copper parts;;;
1STQ001441M0000;PBNE5040A;;N_PE BUSBAR 5000A, W=400/3X60X10;PBNE5040A  N_PE 5000A B400 3x60x10;83.60;0.00;pcs;1;;Copper parts;;;
1STQ003839B0000;PBNE5050;;N_PE BUSBAR 5000A, W=500/3X60X10;PBNE5050   N_PE 5000A B500 3x60x10;280.30;0.00;pcs;1;;Copper parts;;;
1STQ001442M0000;PBNE5050A;;N_PE BUSBAR 5000A, W=500/3X60X10;PBNE5050A  N_PE 5000A B500 3x60x10;313.50;0.00;pcs;1;;Copper parts;;;
1STQ003840B0000;PBNE5060;;N_PE BUSBAR 5000A, W=600/3X60X10;PBNE5060   N_PE 5000A B600 3x60x10;336.40;0.00;pcs;1;;Copper parts;;;
1STQ001443M0000;PBNE5060A;;N_PE BUSBAR 5000A, W=600/3X60X10;PBNE5060A  N_PE 5000A B600 3x60x10;376.20;0.00;pcs;1;;Copper parts;;;
1STQ003841B0000;PBNE5080;;N_PE BUSBAR 5000A, W=800/3X60X10;PBNE5080   N_PE 5000A B800 3x60x10;448.50;0.00;pcs;1;;Copper parts;;;
1STQ001444M0000;PBNE5080A;;N_PE BUSBAR 5000A, W=800/3X60X10;PBNE5080A  N_PE 5000A B800 3x60x10;501.60;0.00;pcs;1;;Copper parts;;;
1STQ003842B0000;PBNE5085;;N_PE BUSBAR 5000A, W=850/3X60X10;PBNE5085   N_PE 5000A B850 3x60x10;476.50;0.00;pcs;1;;Copper parts;;;
1STQ001445M0000;PBNE5085A;;N_PE BUSBAR 5000A, W=850/3X60X10;PBNE5085A  N_PE 5000A B850 3x60x10;532.90;0.00;pcs;1;;Copper parts;;;
1STQ002175B0000;PBNE5101;1;N CORNER BAR ED 50X10;N ECK.SCH.ENERGY DISTRIBUTION 50X10;112.00;0.00;pcs;1;;Copper parts;;;
1STQ004665B0000;PBNE6010;;CONN N-N D600 100X10 XLI;PBNE6010   N_N Verb. T600 100x10 Xline;110.90;0.00;pcs;1;;Copper parts;;;
1STQ001446M0000;PBNE6010A;;CONN N-N D600 100X10 XLI;PBNE6010A  N_N Verb. T600 100x10 Xline;124.00;0.00;pcs;1;;Copper parts;;;
1STQ004666B0000;PBNE6012;;CONN N-N D600 120X10 XLI;PBNE6012   N_N Verb. T600 120x10 Xline;99.90;0.00;pcs;1;;Copper parts;;;
1STQ001447M0000;PBNE6012A;;CONN N-N D600 120X10 XLI;PBNE6012A  N_N Verb. T600 120x10 Xline;111.70;0.00;pcs;1;;Copper parts;;;
1STQ003348B0000;PBNE6015;;ICC N 50% 2200A,60X10;PBNE6015   N50 2200A 60x10 Kabelraum;345.70;0.00;pcs;1;;Copper parts;;;
1STQ001448M0000;PBNE6015A;;ICC N 50% 2200A,60X10;PBNE6015A  N50 2200A 60x10 Kabelraum;386.60;0.00;pcs;1;;Copper parts;;;
1STQ004655B0000;PBNE6030;;CONN N-N D600,30X10 XLI;PBNE6030   N-N Verb. T600 30x10 Xline;26.00;0.00;pcs;1;;Copper parts;;;
1STQ001449M0000;PBNE6030A;;CONN N-N D600,30X10 XLI;PBNE6030A  N-N Verb. T600 30x10 Xline;29.10;0.00;pcs;1;;Copper parts;;;
1STQ005466B0000;PBNE6031;;CONN XLI N_N D600 30X10 3200A;PBNE6031   N_N 3200A T600 30x10 Xline;25.10;0.00;pcs;1;;Copper parts;;;
1STQ001450M0000;PBNE6031A;;CONN XLI N_N D600 30X10 3200A;PBNE6031A  N_N 3200A T600 30x10 Xline;28.10;0.00;pcs;1;;Copper parts;;;
1STQ004656B0000;PBNE6040;;CONN N-N D600 40X10 XLI;PBNE6040   N_N Verb. T600 40x10 Xline;34.70;0.00;pcs;1;;Copper parts;;;
1STQ001451M0000;PBNE6040A;;CONN N-N D600 40X10 XLI;PBNE6040A  N_N Verb. T600 40x10 Xline;38.80;0.00;pcs;1;;Copper parts;;;
1STQ005467B0000;PBNE6041;;CONN XLI N_N D600 40X10 3200A;PBNE6041   N_N 3200A T600 40x10 Xline;33.40;0.00;pcs;1;;Copper parts;;;
1STQ001452M0000;PBNE6041A;;CONN XLI N_N D600 40X10 3200A;PBNE6041A  N_N 3200A T600 40x10 Xline;37.40;0.00;pcs;1;;Copper parts;;;
1STQ004657B0000;PBNE6050;;CONN N-N D600 50X10 XLI;PBNE6050   N_N Verb. T600 50x10 Xline;43.30;0.00;pcs;1;;Copper parts;;;
1STQ001453M0000;PBNE6050A;;CONN N-N D600 50X10 XLI;PBNE6050A  N_N Verb. T600 50x10 Xline;48.40;0.00;pcs;1;;Copper parts;;;
1STQ004658B0000;PBNE6060;;CONN N-N D600 60X10 XLI;PBNE6060   N_N Verb. T600 60x10 Xline;51.90;0.00;pcs;1;;Copper parts;;;
1STQ001454M0000;PBNE6060A;;CONN N-N D600 60X10 XLI;PBNE6060A  N_N Verb. T600 60x10 Xline;58.10;0.00;pcs;1;;Copper parts;;;
