8_Digit_Code,15 Digit Code,Product Type Assembled,15 digit code Assembled,Description,Item,SAP_IT_Component,Description,Q.ty,UM,Weight,DWG,Noble Part Code,Valid Since ,Valid to ,Mod. N.,Status,DELETED,Modification applied,Material,ABB_Library_Document_Number,ABB_Library_Document_Link_DXF,DXF,ABB_Library_Document_Link_PDF,PDF,Figure,W,D
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,60,863105/132,CONN. BUSBAR 60-L3 UPPER 500MM,1,ST,8.41,863105,,,,,,,,Copper,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000045,132,120,10
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,70,863105/141,CONN. BUSBAR 60-N1 LOWER 500MM,1,ST,1.91,863105,,,,,,,,Copper,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000045,141,120,10
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,80,863105/142,CONN. BUSBAR 60-N1 UPPER 500MM,1,ST,1.91,863105,,,,,,,,Copper,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000045,142,120,10
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,VTE10X40,VITI TE  M10X40 ZINCATA BIANCA,12,ST,0.23,,,,,,,,Added,Standard,,,,,,,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,863150/001,GPO3 BLOCK 180X50X10,1,ST,0.19,863150,,,,,,,Added,GPO3,,,,,,1,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,863150/004,GPO3 BLOCK 140x50x10,1,ST,0.18,863150,,,,,,,Added,GPO3,,,,,,4,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,DM6,DADI E-8-U5588-D934 M6,3,ST,0.02,,,,,,,,Added,Standard,,,,,,,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,VTE6X55,VITI TE 4.8 UNI5739-DIN933 6X55 ZB,3,ST,0.04,,,,,,,,Added,Standard,,,,,,,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,MTZ6,WASHER SPRING,3,ST,0.003,,,,,,,,Added,Standard,,,,,,,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,VTE8X12,SCREW TE 8X12,1,ST,0.01,,,,,,,,Added,Standard,,,,,,,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,ISO-M8X35,ISOLATORI M8X35 X BARRE,1,ST,0.11,,,,,,,,Added,Standard,,,,,,,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,VTE8X20,VITI TE 4.8 UNI 5739-DIN933 8X20,1,ST,0.01,,,,,,,,Added,Standard,,,,,,,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,MTZ8,MOLLA A TAZZA C60 8.2X20X0.9,2,ST,0.002,,,,,,,,Added,Standard,,,,,,,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,863162/001,GPO3 BLOCK 10MM,1,ST,0.33,863162,,,,,,,Added,GPO3,,,,,,1,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,863161/001,GPO3 BLOCK 2x60MM,1,ST,0.6,863161,,,,,,,Added,GPO3,,,,,,1,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,,ZX651,CILINDRO IN RAME H10,1,ST,0.08,,,,,,,,Added,ABB DESUJ - Order code,,,,,,,,
PFCB1262,1STQ003748B0000,PFCB1262A,1STQ001844M0000,CONN 4P D=600 120X10 L1+L2+L3+N TOP,90,MTZ10,MOLLA A TAZZA C60 10.2X22X1.2 ZINCATA,12,ST,0.02,,,,,,,,Q.ty Modified,Standard,,,,,,,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,10,863105/111,CONN. BUSBAR 60-L1 LOWER 500MM,1,ST,7.72,863105,,,,,,,,Copper,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000045,111,120,10
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,20,863105/112,CONN. BUSBAR 60-L1 UPPER 500MM,1,ST,7.72,863105,,,,,,,,Copper,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000045,112,120,10
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,30,863105/121,CONN. BUSBAR 60-L2 LOWER 500MM,1,ST,7.56,863105,,,,,,,,Copper,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000045,121,120,10
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,40,863105/122,CONN. BUSBAR 60-L2 UPPER 500MM,1,ST,7.56,863105,,,,,,,,Copper,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000045,122,120,10
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,50,863105/131,CONN. BUSBAR 60-L3 LOWER 500MM,1,ST,8.41,863105,,,,,,,,Copper,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000045,131,120,10
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,60,863105/132,CONN. BUSBAR 60-L3 UPPER 500MM,1,ST,8.41,863105,,,,,,,,Copper,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000045,132,120,10
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,70,863105/151,CONN. BUSBAR 60-N2 LOWER 500MM,1,ST,3.78,863105,,,,,,,,Copper,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000045,151,120,10
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,80,863105/152,CONN. BUSBAR 60-N2 UPPER 500MM,1,ST,3.78,863105,,,,,,,,Copper,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000045,http://search.abb.com/library/Download.aspx?DocumentID=1STD000045&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000045,152,120,10
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,VTE10X40,VITI TE  M10X40 ZINCATA BIANCA,13,ST,0.24,,,,,,,,Added,Standard,,,,,,,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,863150/001,GPO3 BLOCK 180X50X10,1,ST,0.19,863150,,,,,,,Added,GPO3,,,,,,1,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,863150/003,GPO3 BLOCK 340x50x10,1,ST,0.43,863150,,,,,,,Added,GPO3,,,,,,3,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,DM6,DADI E-8-U5588-D934 M6,3,ST,0.02,,,,,,,,Added,Standard,,,,,,,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,VTE6X55,VITI TE 4.8 UNI5739-DIN933 6X55 ZB,3,ST,0.04,,,,,,,,Added,Standard,,,,,,,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,MTZ6,WASHER SPRING,3,ST,0.003,,,,,,,,Added,Standard,,,,,,,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,VTE8X12,SCREW TE 8X12,1,ST,0.01,,,,,,,,Added,Standard,,,,,,,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,ISO-M8X35,ISOLATORI M8X35 X BARRE,1,ST,0.11,,,,,,,,Added,Standard,,,,,,,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,VTE8X20,VITI TE 4.8 UNI 5739-DIN933 8X20,1,ST,0.01,,,,,,,,Added,Standard,,,,,,,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,MTZ8,MOLLA A TAZZA C60 8.2X20X0.9,2,ST,0.002,,,,,,,,Added,Standard,,,,,,,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,863162/001,GPO3 BLOCK 10MM,1,ST,0.33,863162,,,,,,,Added,GPO3,,,,,,1,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,863161/001,GPO3 BLOCK 2x60MM,1,ST,0.6,863161,,,,,,,Added,GPO3,,,,,,1,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,,ZX651,CILINDRO IN RAME H10,1,ST,0.08,,,,,,,,Added,ABB DESUJ - Order code,,,,,,,,
PFCB1263,1STQ003756B0000,PFCB1263A,1STQ001845M0000,CONN 4P D=600 120X10 L1+L2+L3+N BOTT,90,MTZ10,MOLLA A TAZZA C60 10.2X22X1.2 ZINCATA,13,ST,0.03,,,,,,,,Q.ty Modified,Standard,,,,,,,,
PFCB1280,1STQ003741B0000,PFCB1280A,1STQ001846M0000,CONN 3P D=800 120X10 L1+L2+L3,10,863155/013,CONNECTION BUSBAR 60-L1 LOWER,1,ST,14.03,863155,,,,,,,,Copper,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000048,13,120,10
PFCB1280,1STQ003741B0000,PFCB1280A,1STQ001846M0000,CONN 3P D=800 120X10 L1+L2+L3,20,863155/014,CONNECTION BUSBAR 60-L1 UPPER,1,ST,14.92,863155,,,,,,,,Copper,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000048,14,120,10
PFCB1280,1STQ003741B0000,PFCB1280A,1STQ001846M0000,CONN 3P D=800 120X10 L1+L2+L3,30,863156/023,CONNECTION BUSBAR 60-L2 LOWER,1,ST,9.7,863156,,,,,,,,Copper,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000049,23,120,10
PFCB1280,1STQ003741B0000,PFCB1280A,1STQ001846M0000,CONN 3P D=800 120X10 L1+L2+L3,40,863156/024,CONNECTION BUSBAR 60-L2 UPPER,1,ST,9.27,863156,,,,,,,,Copper,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000049,24,120,10
PFCB1280,1STQ003741B0000,PFCB1280A,1STQ001846M0000,CONN 3P D=800 120X10 L1+L2+L3,50,863157/033,CONNECTION BUSBAR 60-L3 LOWER,1,ST,9.21,863157,,,,,,,,Copper,1STD000050,http://search.abb.com/library/Download.aspx?DocumentID=1STD000050&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000050,http://search.abb.com/library/Download.aspx?DocumentID=1STD000050&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000050,33,120,10
PFCB1280,1STQ003741B0000,PFCB1280A,1STQ001846M0000,CONN 3P D=800 120X10 L1+L2+L3,60,863157/034,CONNECTION BUSBAR 60-L3 UPPER,1,ST,9.21,863157,,,,,,,,Copper,1STD000050,http://search.abb.com/library/Download.aspx?DocumentID=1STD000050&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000050,http://search.abb.com/library/Download.aspx?DocumentID=1STD000050&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000050,34,120,10
PFCB1280,1STQ003741B0000,PFCB1280A,1STQ001846M0000,CONN 3P D=800 120X10 L1+L2+L3,70,MTZ10,MOLLA A TAZZA C60 10.2X22X1.2 ZINCATA,19,ST,0.04,,,,,,,,Q.ty Modified,Standard,,,,,,,,
PFCB1280,1STQ003741B0000,PFCB1280A,1STQ001846M0000,CONN 3P D=800 120X10 L1+L2+L3,80,VTE10X40,VITI TE  M10X40 ZINCATA BIANCA,19,ST,0.36,,,,,,,,Q.ty Modified,Standard,,,,,,,,
PFCB1280,1STQ003741B0000,PFCB1280A,1STQ001846M0000,CONN 3P D=800 120X10 L1+L2+L3,,863150/002,GPO3 BLOCK 260x50x10,3,ST,1,863150,,,,,,,Added,GPO3,,,,,,2,,
PFCB1280,1STQ003741B0000,PFCB1280A,1STQ001846M0000,CONN 3P D=800 120X10 L1+L2+L3,,ZX651,CILINDRO IN RAME H10,2,ST,0.17,,,,,,,,Added,ABB DESUJ - Order code,,,,,,,,
PFCB1280,1STQ003741B0000,PFCB1280A,1STQ001846M0000,CONN 3P D=800 120X10 L1+L2+L3,90,863150/001,GPO3 BLOCK 180X50X10,1,ST,0.19,863150,,,,,,,,GPO3,,,,,,1,,
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,10,863155/013,CONNECTION BUSBAR 60-L1 LOWER,1,ST,14.03,863155,,,,,,,,Copper,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000048,13,120,10
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,20,863155/014,CONNECTION BUSBAR 60-L1 UPPER,1,ST,14.92,863155,,,,,,,,Copper,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000048,14,120,10
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,30,863156/023,CONNECTION BUSBAR 60-L2 LOWER,1,ST,9.7,863156,,,,,,,,Copper,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000049,23,120,10
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,40,863156/024,CONNECTION BUSBAR 60-L2 UPPER,1,ST,9.27,863156,,,,,,,,Copper,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000049,24,120,10
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,50,863157/033,CONNECTION BUSBAR 60-L3 LOWER,1,ST,9.21,863157,,,,,,,,Copper,1STD000050,http://search.abb.com/library/Download.aspx?DocumentID=1STD000050&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000050,http://search.abb.com/library/Download.aspx?DocumentID=1STD000050&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000050,33,120,10
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,60,863157/034,CONNECTION BUSBAR 60-L3 UPPER,1,ST,9.21,863157,,,,,,,,Copper,1STD000050,http://search.abb.com/library/Download.aspx?DocumentID=1STD000050&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000050,http://search.abb.com/library/Download.aspx?DocumentID=1STD000050&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000050,34,120,10
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,70,MTZ10,MOLLA A TAZZA C60 10.2X22X1.2 ZINCATA,23,ST,0.05,,,,,,,,Q.ty Modified,Standard,,,,,,,,
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,80,VTE10X40,VITI TE  M10X40 ZINCATA BIANCA,23,ST,0.43,,,,,,,,Q.ty Modified,Standard,,,,,,,,
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,,863158/044,CONNECTION BUSBAR 60-N1 UPPER,1,ST,3.01,863158,,,,,,,Added,Copper,1STD000051,http://search.abb.com/library/Download.aspx?DocumentID=1STD000051&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000051,http://search.abb.com/library/Download.aspx?DocumentID=1STD000051&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000051,44,60,10
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,,863150/001,GPO3 BLOCK 180X50X10,1,ST,0.19,863150,,,,,,,Added,GPO3,,,,,,1,,
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,,863150/002,GPO3 BLOCK 260x50x10,1,ST,0.33,863150,,,,,,,Added,GPO3,,,,,,2,,
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,,863150/003,GPO3 BLOCK 340x50x10,2,ST,0.87,863150,,,,,,,Added,GPO3,,,,,,3,,
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,,ZX651,CILINDRO IN RAME H10,2,ST,0.17,,,,,,,,Added,ABB DESUJ - Order code,,,,,,,,
PFCB1282,1STQ003749B0000,PFCB1282A,1STQ001848M0000,CONN 4P D=800 120X10 L1+L2+L3+N TOP,90,863158/043,CONNECTION BUSBAR 60-N1 LOWER,1,ST,6.46,863158,,,,,,,,Copper,1STD000051,http://search.abb.com/library/Download.aspx?DocumentID=1STD000051&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000051,http://search.abb.com/library/Download.aspx?DocumentID=1STD000051&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000051,43,120,10
PFCB1283,1STQ003757B0000,PFCB1283A,1STQ001849M0000,CONN 4P D=800 120X10 L1+L2+L3+N BOTT,10,863155/013,CONNECTION BUSBAR 60-L1 LOWER,1,ST,14.03,863155,,,,,,,,Copper,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000048,13,120,10
PFCB1283,1STQ003757B0000,PFCB1283A,1STQ001849M0000,CONN 4P D=800 120X10 L1+L2+L3+N BOTT,20,863155/014,CONNECTION BUSBAR 60-L1 UPPER,1,ST,14.92,863155,,,,,,,,Copper,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000048,http://search.abb.com/library/Download.aspx?DocumentID=1STD000048&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000048,14,120,10
PFCB1283,1STQ003757B0000,PFCB1283A,1STQ001849M0000,CONN 4P D=800 120X10 L1+L2+L3+N BOTT,30,863156/023,CONNECTION BUSBAR 60-L2 LOWER,1,ST,9.7,863156,,,,,,,,Copper,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000049,23,120,10
PFCB1283,1STQ003757B0000,PFCB1283A,1STQ001849M0000,CONN 4P D=800 120X10 L1+L2+L3+N BOTT,40,863156/024,CONNECTION BUSBAR 60-L2 UPPER,1,ST,9.27,863156,,,,,,,,Copper,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000049,http://search.abb.com/library/Download.aspx?DocumentID=1STD000049&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000049,24,120,10
PFCB1283,1STQ003757B0000,PFCB1283A,1STQ001849M0000,CONN 4P D=800 120X10 L1+L2+L3+N BOTT,50,863157/033,CONNECTION BUSBAR 60-L3 LOWER,1,ST,9.21,863157,,,,,,,,Copper,1STD000050,http://search.abb.com/library/Download.aspx?DocumentID=1STD000050&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=dxf&Action=Launch,1STD000050,http://search.abb.com/library/Download.aspx?DocumentID=1STD000050&LanguageCode=de&LanguageCode=en&LanguageCode=it&DocumentPartId=pdf&Action=Launch,1STD000050,33,120,10
